>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7fe5f0a16970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4010000,-209233.92207277054,405.2362876091434,657
4020000,-205674.06950319046,411.18216457345966,657
4030000,-205387.92683351273,414.8857614032554,657
4040000,-200125.66914308304,438.41896348977264,657
4050000,-199271.8703759932,440.7896706488039,657
4060000,-199262.6881860518,443.7952525321328,657
4070000,-197823.21968019241,455.4946821397026,657
4080000,-196553.58692872757,453.9012386602589,657
4090000,-194308.53016603226,465.2417252071451,657
4100000,-192406.68354737991,479.90024846328356,657
4110000,-189390.15583741898,499.7069383562556,657
4120000,-187852.67622316116,502.78677348012144,656
4130000,-189445.07563722366,504.525690511904,656
4140000,-188567.35945070023,498.11612268584656,656
4150000,-190207.38789308304,486.5585112058343,656
4160000,-196292.24800050491,455.08738978687745,656
4170000,-196881.0202173018,453.08475011360326,656
4180000,-203097.2453759932,433.02053461873766,656
4190000,-197283.98927247757,458.32724337559716,656
4200000,-197483.30012452835,453.42131926853307,656
4210000,-196961.47712648148,451.00626470446366,656
4220000,-196974.76032960648,455.44581351011817,656
4230000,-200571.45063722366,443.15868852315486,656
4240000,-202473.84687745804,424.4620996696435,656
4250000,-200665.54066407913,439.80055338250145,656
4260000,-200351.61030519241,441.2349018529418,656
4270000,-205919.73786866898,415.00163914365834,656
4280000,-205874.584365251,412.6004331181336,656
4290000,-208434.83711183304,392.72984307659993,656
4300000,-211341.89643800491,390.8543350099429,656
4310000,-208577.3240503096,400.4452450848484,655
4320000,-207162.75422609085,398.7725461925312,655
4330000,-205248.85737550491,419.0061798464272,655
4340000,-194623.69142091507,469.99654724546656,655
4350000,-196541.86500489945,457.95023794182225,655
4360000,-203068.1375268721,420.40195294520237,655
4370000,-203195.2776025557,425.0508503785484,655
4380000,-207535.68843019241,397.4344375167016,655
4390000,-208279.22132814163,397.97848653203584,655
4400000,-209331.86964357132,399.9236089965906,655
4410000,-217717.77046144241,363.79962835795845,655
4420000,-216900.9748681807,360.6585967908833,655
4430000,-220360.78590333695,355.0751608141592,655
4440000,-222265.29621827835,335.80073961973824,655
4450000,-222485.48829591507,337.82623407790425,655
4460000,-223230.12751710648,338.91984139613504,655
4470000,-219746.58064210648,351.15447927223187,655
4480000,-214931.82478273148,372.2898976662128,655
4490000,-214648.5428003096,374.33339208178046,655
4500000,-212232.83204591507,388.7047051083027,655
4510000,-213718.13569581741,376.4031714247075,655
4520000,-214073.86500489945,374.4433943830456,655
4530000,-211253.6217798018,388.43618764411343,655
4540000,-213829.85932862991,382.6648269385345,655
4550000,-217011.60316407913,361.6042626219836,655
4560000,-223497.02729737991,345.31903539561443,655
4570000,-222312.3079980635,345.97500438262756,655
4580000,-222779.4295190596,338.0541634056193,655
4590000,-226509.1848291182,335.8755392251105,655
4600000,-226031.224990251,326.7593617501791,655
4610000,-228652.74433839554,320.66917334449823,655
4620000,-228014.7365869307,320.98649275721516,655
4630000,-228849.4889673018,319.52371363869827,655
4640000,-228857.81071412796,316.6756395477622,655
4650000,-228734.45405519241,316.4809018698748,655
4660000,-229067.22755372757,322.25783660588326,655
4670000,-225458.23402345413,330.8767030169929,655
4680000,-223099.27558839554,341.779929642802,655
4690000,-222178.5583032393,345.26835770445314,655
4700000,-225922.55140626663,331.78910415688586,655
4710000,-228855.28071534866,324.9631901513063,655
4720000,-226753.64692628616,330.4757758928736,656
4730000,-225805.80323732132,329.38840376678394,656
4740000,-224193.20429933304,347.6004407327018,656
4750000,-219442.8473657393,347.2741417089656,656
4760000,-220580.30000245804,351.48652541925503,656
4770000,-219782.28926027054,352.4607825280006,656
4780000,-218920.47614991898,351.8743517659776,656
4790000,-217214.6110376143,364.5112400981777,656
4800000,-214762.33821046585,381.75365541242684,656
4810000,-210782.00483644241,389.13400874215654,655
4820000,-210642.21107423538,390.09574491601114,655
4830000,-205910.71736085648,417.2505425449478,655
4840000,-205781.28449952835,415.6008065307914,655
4850000,-202471.4547876143,434.2290679092829,655
4860000,-205809.48249757523,416.01320951108454,655
4870000,-202786.6344751143,423.60119314830285,655
4880000,-199535.4899438643,441.01424928514706,655
4890000,-203069.55238282913,426.1455157447654,655
4900000,-206034.35169923538,411.8049845573824,655
4910000,-207769.6306909346,395.80930540948196,655
4920000,-209111.30323732132,400.96585894956524,655
4930000,-208470.39369142288,400.0493582679967,655
4940000,-203389.0354150557,422.8213462447663,655
4950000,-198477.33528077835,449.1993633655553,655
4960000,-199417.8401025557,441.7696225292828,655
4970000,-194085.69465577835,470.6035240949384,655
4980000,-192011.40211427445,481.4479110341023,655
4990000,-188313.67359864945,495.1696379933029,655
5000000,-190412.61347902054,487.69513068211836,655
5010000,-189088.35945070023,501.08938459078877,655
5020000,-190620.20130861038,487.1196869044859,655
5030000,-198789.03993165726,458.8855538025121,655
5040000,-196726.89656007523,454.8057685340888,655
5050000,-190786.27156007523,482.2504089110298,654
5060000,-188161.34199464554,498.7518963160958,654
5070000,-188140.1340478682,502.71618828014465,654
5080000,-191646.0720971846,488.3771157608127,654
5090000,-194003.8103784346,464.8552252635555,654
5100000,-192855.98957765335,466.25677656237406,654
5110000,-193687.79804933304,471.3311534796684,654
5120000,-193139.93073976273,472.446493248031,654
5130000,-187554.79542482132,500.83165851367016,654
5140000,-189076.90241945023,497.0967302014026,654
5150000,-193881.2604516768,466.7068763895201,654
5160000,-194615.99781739945,472.08423618487944,654
5170000,-196766.17964112991,456.5799978232907,654
5180000,-197543.9910424971,454.7582290571816,654
5190000,-189487.6784204268,498.6173411112576,654
5200000,-188994.36775148148,498.6686311946003,654
5210000,-190964.03730714554,482.8012728139425,654
5220000,-191749.0202173018,481.90050211420424,654
5230000,-191206.10066163773,483.43870924941956,654
5240000,-187738.78144777054,496.63351589620447,654
5250000,-194229.46302736038,473.03895265523954,654
5260000,-196454.46809327835,452.2844828276698,653
5270000,-200106.5807641768,448.59170986101543,653
5280000,-196544.64851320023,445.706951826606,653
5290000,-198253.38423097366,454.0049487312639,653
5300000,-202949.30696046585,424.3833299524204,653
5310000,-202425.18183839554,425.9747595650804,653
5320000,-206004.56910646195,411.57708818780554,653
5330000,-206032.66017091507,408.2716608550539,653
