>> Working directories:
Input files: ../input/
Output files: output/
 
>> Integrator parameters:
Integrator timestep: 0.002 ps
Number of timesteps: 500000000
Real time: 1000.0 ns
Saved frames (only molecule): 2000
Saved frames (molecule+water): 2000
 
>> System parameters:
Lowest temperature: 273 K
Friction: 1 ps-1

<openmm.openmm.LangevinIntegrator; proxy of <Swig Object of type 'OpenMM::LangevinIntegrator *' at 0x7f0ac8fa2970> >
Solvation ... 

>> Molecule parameters:
Number of atoms (no water): 582
Number of water molecules: 4742
Total number of atoms: 14810
 


*** Minimizing ...
*** Minimization completed ***


*** Equilibrating...
*** Equilibration completed ***
#"Step","Potential Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
4240000,-231812.38203370804,310.78140935968986,651
4250000,-231655.1107324385,307.57760953099796,651
4260000,-231419.6068261885,314.0590294334391,651
4270000,-230599.48744142288,320.6528007526934,651
4280000,-229778.35603273148,320.41499339618764,652
4290000,-229087.44087159866,320.861338832028,652
4300000,-229721.05317628616,321.2507734710967,652
4310000,-223258.54621827835,339.85356821730016,652
4320000,-221092.54402101273,354.9656748936505,652
4330000,-219785.20304811234,354.70214516966405,652
4340000,-219777.1471704268,347.21884168344684,652
4350000,-219471.2536157393,347.9324407632244,652
4360000,-219979.4963525557,353.3908328775942,652
4370000,-217432.30281007523,360.81570571508183,652
4380000,-216916.23188722366,363.40999139890465,652
4390000,-214164.3406518721,373.91650171827587,652
4400000,-211308.58796632523,387.9401112582291,652
4410000,-211015.45112550491,389.9784282475628,652
4420000,-208785.8258813643,404.83838399767285,652
4430000,-205378.81910646195,412.00108886168886,652
4440000,-202274.30989015335,428.889680395996,652
4450000,-203313.97016847366,429.05208205421775,652
4460000,-203211.96388185257,429.27357381280694,652
4470000,-205501.16413820023,411.7465779359504,652
4480000,-205921.31159913773,414.2473053091861,651
4490000,-199838.7986596846,433.45845825056375,651
4500000,-199352.47688234085,443.4609726474008,651
4510000,-199958.2516626143,442.66870587716784,651
4520000,-199851.28730714554,436.5303133853618,651
4530000,-202270.37361085648,427.4847535413707,651
4540000,-194725.02583253616,470.32361771455817,651
4550000,-191569.01704347366,482.72577725447303,651
4560000,-193887.48152101273,469.387247532462,651
4570000,-199251.09547364945,446.94555088067204,651
4580000,-203139.0885766768,429.3022501698147,651
4590000,-204150.52333009476,432.86815422900713,651
4600000,-206419.66206300491,415.9334472452564,651
